Name,Weight,Id,Details,Price,Price per Kg,Promotion Discount,Promotion End Date,Image Url
Ketchup U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/73294,"1 conf 560g | 2,05 €/kg","1,15","2,05",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/SCATOLAME/73294/725CCA42-D3C8-4F40-9869-D43384A61EC0_1_MEDIUM.Jpg
Salsa Verde U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/54220,"1 conf 190g | 8,89 €/kg","1,69","8,89",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/SCATOLAME/54220/5B03FB58-AF7B-4A05-82B0-CF1B5641F425_1_MEDIUM.Jpg
BBQ Sauce U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/54196,"1 conf 270g | 6,11 €/kg","1,65","6,11",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/SCATOLAME/54196/FAEC1564-573B-40CA-B916-248DBC239FA8_1_MEDIUM.Jpg
Salsa Tartara U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/15818,"1 conf 240g | 7,29 €/kg","1,75","7,29",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/SCATOLAME/15818/755504D2-F332-4CED-B971-2A376B607EF9_1_MEDIUM.Jpg
Salsa Tonnata U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/15817,"1 conf 240g | 7,29 €/kg","1,75","7,29",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/SCATOLAME/15817/A20D8257-B613-48B1-8E1B-1D93EEF74F91_1_MEDIUM.Jpg
Salsa Cocktail U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/15816,"1 conf 240g | 7,29 €/kg","1,75","7,29",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/SCATOLAME/15816/CEFBAFDE-7CA9-4B20-9D1B-FB5CE32FF740_1_MEDIUM.Jpg
Melanzane alla Contadina U! Confronta e Risparmia - 280 g,,https://www.spesaonline.unes.it/p/79305,"1 conf 280g | 5,53 €/kg","1,55","5,53",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/SCATOLAME/79305/82E49BD1-81DE-4D0F-BCB5-172D7CE632D2_1_MEDIUM.Jpg
Condimento per Insalata di Riso Senza Olio - 280 g,,https://www.spesaonline.unes.it/p/79304,"1 conf 180g | 8,27 €/kg","1,49","8,27",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/SCATOLAME/79304/B249C84B-57CB-4C83-943C-D3E6F90A8402_1_MEDIUM.Jpg
Olive Verdi Snocciolate,510 g,https://www.spesaonline.unes.it/p/78541,"1 conf 250g | 7,96 €/kg","1,99","7,96",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/SCATOLAME/78541/88449613-107F-4D1E-BDB1-1069262F8450_1_MEDIUM.Jpg
OLIVE VERDI GIGANTI U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/78540,"1 conf 310g | 9,00 €/kg","2,79","9,00",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/SCATOLAME/78540/BFEE8649-D45B-41DA-9460-96F39BCDC9ED_1_MEDIUM.Jpg
OLIVE NERE DENOCCIOLATE IN SALAMOIA U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/78537,"1 conf 125g | 11,12 €/kg","1,39","11,12",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/SCATOLAME/78537/7363F813-1C25-4755-A778-AF0C1CC5191F_1_MEDIUM.Jpg
OLIVE VERDI DENOCCIOLATE IN SALAMOIA U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/78536,"1 conf 140g | 9,21 €/kg","1,29","9,21",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/SCATOLAME/78536/F0DAB1E7-8570-484A-ADCA-8EF52E09E404_1_MEDIUM.Jpg
Olive Verdi Intere in Salamoia U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/78535,"1 conf 180g | 6,61 €/kg","1,19","6,61",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/SCATOLAME/78535/FB355A64-77B8-4769-B532-E0D6BFDB0F2F_1_MEDIUM.Jpg
PEPERONI A FILETTI IN ACETO DI VINO U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/78532,"1 conf 160g | 7,43 €/kg","1,19","7,43",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/SCATOLAME/78532/00BBC95B-FDAD-45A8-8E57-AB9DC605FF2E_1_MEDIUM.Jpg
MISTO TOAST U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/78528,"1 conf 290g | 5,82 €/kg","1,69","5,82",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/SCATOLAME/78528/7F17C57D-832C-4B0F-AA61-ED7E7276B302_1_MEDIUM.Jpg
POMODORI SECCHI IN OLIO U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/78527,"1 conf 280g | 7,82 €/kg","2,19","7,82",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/SCATOLAME/78527/4BF2EE4C-2306-430E-96DE-52949F432618_1_MEDIUM.Jpg
FUNGHI ALLA PIZZAIOLA U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/78525,"1 conf 285g | 7,68 €/kg","2,19","7,68",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/SCATOLAME/78525/AD434D97-376C-45E1-A606-7F6A13DDD883_1_MEDIUM.Jpg
FUNGHI CHAMPIGNON TRIFOLATI IN OLIO DI SEMI DI GIRASOLE U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/78524,"1 conf 290g | 8,24 €/kg","2,39","8,24",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/SCATOLAME/78524/916E2FE3-9E65-4B06-AA63-D43285A49009_1_MEDIUM.Jpg
FUNGHI CHAMPIGNON IN OLIO DI SEMI DI GIRASOLE U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/78523,"1 conf 290g | 8,93 €/kg","2,59","8,93",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/SCATOLAME/78523/6CB9CC9C-CB4B-49B9-970A-0FDA94C40910_1_MEDIUM.Jpg
CARCIOFINI TAGLIATI IN OLIO DI SEMI DI GIRASOLE U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/78522,"1 conf 290g | 8,24 €/kg","2,39","8,24",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/SCATOLAME/78522/6D1B90E4-D395-4C94-8501-CE17E19923F4_1_MEDIUM.Jpg
CARCIOFINI INTERI IN OLIO DI SEMI DI GIRASOLE U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/78521,"1 conf 290g | 10,65 €/kg","2,45","10,65",€0.64,10/12,https://unesretailprod.blob.core.windows.net/retail/SECCHI/SCATOLAME/78521/641A9B0C-101E-4119-9003-578DFEE68B0C_1_MEDIUM.Jpg
CETRIOLINI IN ACETO U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/78539,"1 conf 310g | 4,80 €/kg","1,49","4,80",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/SCATOLAME/78539/F92B427D-88B8-4793-85AB-99862156AD14_1_MEDIUM.Jpg
Giardiniera in Aceto di Vino U! Confronta e Risparmia - 530 g,,https://www.spesaonline.unes.it/p/78538,"1 conf 310g | 4,35 €/kg","1,35","4,35",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/SCATOLAME/78538/CE1EE423-4117-46ED-AB27-7403BB6593C2_1_MEDIUM.Jpg
